run,train_accuracy,val_accuracy,test_accuracy,epochs_trained,final_loss
0,0.9928571581840515,0.7900000214576721,0.8060000538825989,200,0.4153284728527069
1,0.9928571581840515,0.7780000567436218,0.800000011920929,200,0.36834990978240967
2,1.0,0.7880000472068787,0.8090000152587891,200,0.4115692675113678
3,1.0,0.7780000567436218,0.7990000247955322,181,0.39800575375556946
4,0.9928571581840515,0.7780000567436218,0.7990000247955322,191,0.3434390127658844
5,1.0,0.7880000472068787,0.8060000538825989,200,0.3944300413131714
6,1.0,0.7660000324249268,0.7790000438690186,200,0.37631210684776306
7,0.9928571581840515,0.7940000295639038,0.8070000410079956,200,0.43919724225997925
8,1.0,0.7700000405311584,0.7880000472068787,200,0.3211592435836792
9,0.9928571581840515,0.7780000567436218,0.8020000457763672,200,0.38290509581565857
10,0.9928571581840515,0.7740000486373901,0.7940000295639038,200,0.3889394700527191
11,0.9928571581840515,0.7740000486373901,0.8050000667572021,200,0.3989107608795166
12,0.9928571581840515,0.7820000648498535,0.7900000214576721,200,0.47972995042800903
13,0.9928571581840515,0.7860000133514404,0.7990000247955322,200,0.40889135003089905
14,1.0,0.784000039100647,0.8050000667572021,200,0.4026179611682892
15,0.9928571581840515,0.7880000472068787,0.8110000491142273,200,0.4115566313266754
16,1.0,0.7780000567436218,0.7910000085830688,191,0.39958205819129944
17,0.9928571581840515,0.8020000457763672,0.800000011920929,200,0.4380812644958496
18,0.9928571581840515,0.7820000648498535,0.812000036239624,200,0.4057060480117798
19,0.9928571581840515,0.7720000147819519,0.7990000247955322,200,0.3262852132320404
20,0.9928571581840515,0.7680000066757202,0.7850000262260437,200,0.41203010082244873
21,0.9928571581840515,0.7740000486373901,0.7970000505447388,171,0.4290919005870819
22,1.0,0.7860000133514404,0.7930000424385071,200,0.420139342546463
23,0.9928571581840515,0.7760000228881836,0.796000063419342,200,0.36380743980407715
24,0.9928571581840515,0.7740000486373901,0.8020000457763672,200,0.3974139988422394
25,0.9928571581840515,0.7880000472068787,0.7970000505447388,200,0.35958775877952576
26,1.0,0.7880000472068787,0.812000036239624,200,0.39631083607673645
27,0.9928571581840515,0.7800000309944153,0.8050000667572021,171,0.41860148310661316
28,1.0,0.7880000472068787,0.8030000329017639,200,0.3500707447528839
29,0.9928571581840515,0.7720000147819519,0.7920000553131104,200,0.41242966055870056
30,1.0,0.7720000147819519,0.7980000376701355,200,0.3322848677635193
31,1.0,0.7780000567436218,0.7940000295639038,200,0.3737800717353821
32,1.0,0.7900000214576721,0.8010000586509705,200,0.3949313163757324
33,1.0,0.784000039100647,0.8050000667572021,200,0.3952358663082123
34,0.9928571581840515,0.7760000228881836,0.8050000667572021,200,0.34384778141975403
35,1.0,0.7780000567436218,0.8020000457763672,200,0.3443712294101715
36,0.9928571581840515,0.7820000648498535,0.7980000376701355,200,0.3815365433692932
37,0.9928571581840515,0.7780000567436218,0.7930000424385071,200,0.39744606614112854
38,0.9928571581840515,0.7700000405311584,0.7880000472068787,161,0.41006022691726685
