node_idx,correct_mean,correct_std,correct_count,probability_mean,probability_std,is_train_first,is_val_first,is_test_first
0,1.0,0.0,100,0.9052,0.023,True,False,False
1,1.0,0.0,100,0.8646,0.0234,True,False,False
2,1.0,0.0,100,0.808,0.0334,True,False,False
3,1.0,0.0,100,0.8651,0.0284,True,False,False
4,1.0,0.0,100,0.6839,0.0302,True,False,False
5,1.0,0.0,100,0.8028,0.0457,True,False,False
6,1.0,0.0,100,0.666,0.0296,True,False,False
7,1.0,0.0,100,0.8761,0.035,True,False,False
8,1.0,0.0,100,0.7146,0.0309,True,False,False
9,1.0,0.0,100,0.9104,0.0322,True,False,False
10,1.0,0.0,100,0.8447,0.0274,True,False,False
11,1.0,0.0,100,0.4511,0.031,True,False,False
12,1.0,0.0,100,0.9962,0.003,True,False,False
13,1.0,0.0,100,0.4813,0.0513,True,False,False
14,1.0,0.0,100,0.6603,0.0317,True,False,False
15,1.0,0.0,100,0.6824,0.0274,True,False,False
16,1.0,0.0,100,0.8727,0.0376,True,False,False
17,1.0,0.0,100,0.8647,0.0223,True,False,False
18,1.0,0.0,100,0.9682,0.0168,True,False,False
19,1.0,0.0,100,0.6752,0.042,True,False,False
20,1.0,0.0,100,0.7733,0.0474,True,False,False
21,1.0,0.0,100,0.6911,0.0408,True,False,False
22,1.0,0.0,100,0.8239,0.0208,True,False,False
23,1.0,0.0,100,0.7083,0.0415,True,False,False
24,1.0,0.0,100,0.9141,0.0205,True,False,False
25,1.0,0.0,100,0.6956,0.0285,True,False,False
26,1.0,0.0,100,0.9418,0.02,True,False,False
27,1.0,0.0,100,0.7064,0.0352,True,False,False
28,1.0,0.0,100,0.7029,0.0324,True,False,False
29,1.0,0.0,100,0.8188,0.0305,True,False,False
30,1.0,0.0,100,0.5469,0.0396,True,False,False
31,1.0,0.0,100,0.8758,0.0377,True,False,False
32,1.0,0.0,100,0.4924,0.0308,True,False,False
33,1.0,0.0,100,0.8743,0.0285,True,False,False
34,1.0,0.0,100,0.5742,0.0612,True,False,False
