run,train_accuracy,val_accuracy,test_accuracy,epochs_trained,final_loss
0,0.4166666567325592,0.25822368264198303,0.25789475440979004,500,1.4159846305847168
1,0.4194079041481018,0.25740131735801697,0.25789475440979004,500,1.4178781509399414
2,0.41721493005752563,0.2606907784938812,0.2565789520740509,500,1.413357138633728
3,0.4194079041481018,0.25575658679008484,0.25592106580734253,500,1.4121299982070923
4,0.41858553886413574,0.2553454041481018,0.25592106580734253,500,1.4158743619918823
5,0.4194079041481018,0.2590460479259491,0.2605263292789459,500,1.411360502243042
6,0.4207785129547119,0.25740131735801697,0.2565789520740509,500,1.4134982824325562
7,0.41584429144859314,0.25452303886413574,0.25131580233573914,500,1.4133180379867554
8,0.4155701696872711,0.25986841320991516,0.25789475440979004,500,1.4126752614974976
9,0.4155701696872711,0.25616776943206787,0.2546052634716034,500,1.4113380908966064
10,0.4163925349712372,0.25740131735801697,0.2565789520740509,500,1.4153951406478882
11,0.41995614767074585,0.25699013471603394,0.2546052634716034,500,1.4183710813522339
12,0.4177631735801697,0.2549342215061188,0.2592105269432068,500,1.4132415056228638
13,0.4166666567325592,0.25945723056793213,0.253947377204895,500,1.4125298261642456
14,0.41584429144859314,0.25699013471603394,0.2546052634716034,500,1.4158360958099365
15,0.4169407784938812,0.25863486528396606,0.2565789520740509,500,1.4134730100631714
16,0.4163925349712372,0.25575658679008484,0.25263160467147827,500,1.4113129377365112
17,0.41721493005752563,0.2590460479259491,0.253947377204895,500,1.4136240482330322
18,0.41858553886413574,0.25699013471603394,0.2519736886024475,500,1.411253809928894
19,0.4180372953414917,0.25699013471603394,0.2565789520740509,500,1.4124858379364014
20,0.41447368264198303,0.2578125,0.25789475440979004,500,1.418310523033142
21,0.4191337823867798,0.25575658679008484,0.25526317954063416,500,1.4146089553833008
22,0.4169407784938812,0.25863486528396606,0.25328949093818665,500,1.4144582748413086
23,0.4180372953414917,0.2553454041481018,0.2546052634716034,500,1.4162986278533936
24,0.4177631735801697,0.25575658679008484,0.25526317954063416,500,1.4137475490570068
25,0.4155701696872711,0.25699013471603394,0.25592106580734253,500,1.4183547496795654
26,0.4169407784938812,0.25616776943206787,0.2572368383407593,500,1.414603352546692
27,0.41365131735801697,0.25699013471603394,0.25526317954063416,500,1.4181331396102905
28,0.41337719559669495,0.25616776943206787,0.25986844301223755,500,1.4137386083602905
29,0.4150219261646271,0.25616776943206787,0.25328949093818665,500,1.4161330461502075
30,0.41858553886413574,0.25863486528396606,0.25592106580734253,500,1.4125101566314697
31,0.4177631735801697,0.25822368264198303,0.25526317954063416,500,1.4169200658798218
32,0.41748905181884766,0.2565789520740509,0.2565789520740509,500,1.4140795469284058
33,0.4166666567325592,0.25986841320991516,0.25592106580734253,500,1.4144902229309082
34,0.41447368264198303,0.25863486528396606,0.2592105269432068,500,1.4141879081726074
35,0.41748905181884766,0.2537006735801697,0.25526317954063416,500,1.4156980514526367
36,0.41968202590942383,0.25822368264198303,0.2572368383407593,500,1.413092851638794
37,0.4155701696872711,0.2578125,0.25131580233573914,500,1.4124372005462646
38,0.4177631735801697,0.2602795958518982,0.2565789520740509,500,1.4105255603790283
39,0.41858553886413574,0.25822368264198303,0.2605263292789459,500,1.413766860961914
40,0.41611841320991516,0.25863486528396606,0.25789475440979004,500,1.4161202907562256
41,0.41858553886413574,0.25328946113586426,0.25592106580734253,500,1.4111740589141846
42,0.41611841320991516,0.2578125,0.2565789520740509,500,1.4091806411743164
43,0.41611841320991516,0.2553454041481018,0.25328949093818665,500,1.409101963043213
44,0.42023026943206787,0.2553454041481018,0.2572368383407593,500,1.4145845174789429
45,0.41748905181884766,0.25822368264198303,0.2519736886024475,500,1.412920594215393
46,0.41584429144859314,0.25740131735801697,0.2565789520740509,500,1.4134202003479004
47,0.421600878238678,0.2578125,0.25328949093818665,500,1.4160934686660767
48,0.41995614767074585,0.2578125,0.253947377204895,500,1.4142584800720215
49,0.4169407784938812,0.25863486528396606,0.2546052634716034,500,1.4140605926513672
50,0.4163925349712372,0.25699013471603394,0.25526317954063416,500,1.417282223701477
51,0.4169407784938812,0.2590460479259491,0.2572368383407593,500,1.4155288934707642
52,0.41584429144859314,0.2578125,0.253947377204895,500,1.4134379625320435
53,0.4152960479259491,0.2578125,0.25986844301223755,500,1.4155899286270142
54,0.41858553886413574,0.25822368264198303,0.25526317954063416,500,1.4130874872207642
55,0.4169407784938812,0.25822368264198303,0.253947377204895,500,1.4146605730056763
56,0.41748905181884766,0.2565789520740509,0.25526317954063416,500,1.417879343032837
57,0.4180372953414917,0.25699013471603394,0.25789475440979004,500,1.4164156913757324
58,0.4169407784938812,0.2602795958518982,0.2565789520740509,500,1.4165908098220825
59,0.4150219261646271,0.2578125,0.25526317954063416,500,1.416435956954956
60,0.4180372953414917,0.25863486528396606,0.25592106580734253,500,1.4162296056747437
61,0.4177631735801697,0.25863486528396606,0.25263160467147827,500,1.4160922765731812
62,0.41748905181884766,0.25575658679008484,0.2572368383407593,500,1.4179012775421143
63,0.41611841320991516,0.2565789520740509,0.2592105269432068,500,1.4163919687271118
64,0.4177631735801697,0.2553454041481018,0.25526317954063416,500,1.4124574661254883
65,0.4166666567325592,0.2565789520740509,0.25131580233573914,500,1.4119564294815063
66,0.41474780440330505,0.25945723056793213,0.2638157904148102,500,1.4176344871520996
67,0.4166666567325592,0.25616776943206787,0.2605263292789459,500,1.418283462524414
68,0.41474780440330505,0.25986841320991516,0.2546052634716034,500,1.414654016494751
69,0.4183114171028137,0.25822368264198303,0.25263160467147827,500,1.4180198907852173
70,0.4150219261646271,0.25863486528396606,0.2546052634716034,500,1.4122475385665894
71,0.41885966062545776,0.2565789520740509,0.25526317954063416,500,1.414671540260315
72,0.41584429144859314,0.25945723056793213,0.2572368383407593,500,1.4120244979858398
73,0.413925439119339,0.2549342215061188,0.2519736886024475,500,1.4146956205368042
74,0.41721493005752563,0.2606907784938812,0.25789475440979004,500,1.4126797914505005
75,0.41858553886413574,0.25945723056793213,0.253947377204895,500,1.4139214754104614
76,0.4166666567325592,0.25740131735801697,0.26250001788139343,500,1.4163620471954346
77,0.4150219261646271,0.2553454041481018,0.2592105269432068,500,1.4109328985214233
78,0.41748905181884766,0.25863486528396606,0.25592106580734253,500,1.4171650409698486
79,0.41995614767074585,0.2590460479259491,0.2546052634716034,500,1.4160653352737427
80,0.41611841320991516,0.25740131735801697,0.2565789520740509,500,1.4138495922088623
81,0.4177631735801697,0.2565789520740509,0.25789475440979004,500,1.4159165620803833
82,0.4183114171028137,0.25616776943206787,0.25789475440979004,500,1.4131386280059814
83,0.4150219261646271,0.25822368264198303,0.25986844301223755,500,1.4134957790374756
84,0.41748905181884766,0.25863486528396606,0.2565789520740509,500,1.4166409969329834
85,0.4166666567325592,0.2553454041481018,0.25328949093818665,500,1.4157932996749878
86,0.4177631735801697,0.25740131735801697,0.2572368383407593,500,1.4142465591430664
87,0.4180372953414917,0.2578125,0.25328949093818665,500,1.4140056371688843
88,0.41995614767074585,0.2602795958518982,0.25328949093818665,500,1.4140011072158813
