run,train_accuracy,val_accuracy,test_accuracy,epochs_trained,final_loss
0,0.9928571581840515,0.796000063419342,0.8010000586509705,200,0.46512728929519653
1,0.9928571581840515,0.7860000133514404,0.7900000214576721,200,0.4890799820423126
2,0.9928571581840515,0.7760000228881836,0.796000063419342,200,0.4811469614505768
3,1.0,0.7860000133514404,0.800000011920929,200,0.39333710074424744
4,1.0,0.7760000228881836,0.800000011920929,200,0.4766768217086792
5,1.0,0.784000039100647,0.8180000185966492,200,0.4665149748325348
6,0.985714316368103,0.7760000228881836,0.8020000457763672,200,0.4769715368747711
7,0.9928571581840515,0.7700000405311584,0.7920000553131104,200,0.48060429096221924
8,0.9928571581840515,0.784000039100647,0.7940000295639038,200,0.3921829164028168
9,0.9928571581840515,0.7860000133514404,0.8080000281333923,191,0.4859068691730499
10,1.0,0.7800000309944153,0.7990000247955322,191,0.5198029279708862
11,0.9928571581840515,0.7680000066757202,0.7930000424385071,200,0.3817999064922333
12,1.0,0.7760000228881836,0.7930000424385071,200,0.4338442385196686
13,0.9928571581840515,0.7800000309944153,0.8070000410079956,200,0.4762106239795685
14,0.9928571581840515,0.784000039100647,0.8080000281333923,200,0.43653348088264465
15,0.9928571581840515,0.7820000648498535,0.8070000410079956,200,0.4640144407749176
16,1.0,0.7920000553131104,0.7930000424385071,200,0.5099857449531555
17,0.985714316368103,0.7780000567436218,0.7980000376701355,200,0.45457062125205994
18,0.9928571581840515,0.7740000486373901,0.7910000085830688,200,0.48296383023262024
19,0.9928571581840515,0.7860000133514404,0.8010000586509705,200,0.5199085474014282
20,1.0,0.7780000567436218,0.8020000457763672,200,0.4269139766693115
21,0.9928571581840515,0.7880000472068787,0.800000011920929,200,0.5238747000694275
22,1.0,0.7900000214576721,0.7950000166893005,200,0.4804193079471588
23,0.9928571581840515,0.7780000567436218,0.8100000619888306,200,0.45609015226364136
24,0.9928571581840515,0.7820000648498535,0.8060000538825989,200,0.42011138796806335
25,0.9928571581840515,0.7900000214576721,0.8140000104904175,200,0.509221076965332
26,0.9928571581840515,0.7780000567436218,0.8020000457763672,200,0.46733617782592773
27,0.9928571581840515,0.7760000228881836,0.800000011920929,200,0.410087525844574
28,1.0,0.7800000309944153,0.8020000457763672,200,0.5102939009666443
29,0.9928571581840515,0.7800000309944153,0.8060000538825989,200,0.5099350810050964
30,1.0,0.784000039100647,0.8080000281333923,200,0.38717028498649597
31,1.0,0.7880000472068787,0.800000011920929,200,0.5093314051628113
32,0.985714316368103,0.7720000147819519,0.7900000214576721,200,0.40891292691230774
33,0.9928571581840515,0.7780000567436218,0.7930000424385071,200,0.4292812645435333
34,1.0,0.7860000133514404,0.8090000152587891,200,0.4561176896095276
35,0.9928571581840515,0.7780000567436218,0.8020000457763672,200,0.5176108479499817
36,0.9928571581840515,0.7640000581741333,0.784000039100647,200,0.5735977292060852
37,1.0,0.7820000648498535,0.7900000214576721,200,0.44512447714805603
38,0.9928571581840515,0.7660000324249268,0.7890000343322754,200,0.4508056044578552
39,0.9928571581840515,0.7760000228881836,0.7910000085830688,200,0.39951276779174805
40,0.9928571581840515,0.7820000648498535,0.8200000524520874,200,0.4670630395412445
41,0.9928571581840515,0.7780000567436218,0.8030000329017639,200,0.47406649589538574
42,0.9928571581840515,0.7860000133514404,0.8050000667572021,200,0.4678497910499573
43,1.0,0.7740000486373901,0.7920000553131104,200,0.4996081292629242
44,0.9928571581840515,0.7740000486373901,0.8030000329017639,200,0.5505114197731018
45,1.0,0.7860000133514404,0.800000011920929,200,0.43755367398262024
46,0.9928571581840515,0.7820000648498535,0.8080000281333923,200,0.4319884479045868
47,0.9928571581840515,0.7740000486373901,0.8050000667572021,200,0.4347415864467621
48,0.9928571581840515,0.7800000309944153,0.8070000410079956,200,0.4455069899559021
49,0.9928571581840515,0.784000039100647,0.8020000457763672,200,0.44856196641921997
50,0.9928571581840515,0.7780000567436218,0.7990000247955322,181,0.4021855890750885
51,0.9928571581840515,0.7880000472068787,0.815000057220459,200,0.4731452465057373
52,1.0,0.7820000648498535,0.7940000295639038,200,0.4821656346321106
53,0.9928571581840515,0.784000039100647,0.8020000457763672,200,0.4340417683124542
54,0.9928571581840515,0.7660000324249268,0.7830000519752502,200,0.42550358176231384
55,0.9928571581840515,0.7760000228881836,0.7950000166893005,200,0.47283101081848145
56,0.9928571581840515,0.7820000648498535,0.8060000538825989,200,0.4060315191745758
57,1.0,0.784000039100647,0.8160000443458557,200,0.44112029671669006
58,0.9928571581840515,0.7680000066757202,0.7970000505447388,200,0.46551164984703064
59,1.0,0.7860000133514404,0.8060000538825989,200,0.4384450316429138
60,0.9928571581840515,0.7900000214576721,0.8090000152587891,200,0.43346014618873596
61,0.9928571581840515,0.7760000228881836,0.7860000133514404,200,0.45718660950660706
62,1.0,0.7780000567436218,0.7850000262260437,200,0.3949049413204193
63,1.0,0.7740000486373901,0.7910000085830688,200,0.44038811326026917
64,0.9928571581840515,0.7820000648498535,0.800000011920929,200,0.4915671646595001
65,0.9928571581840515,0.7800000309944153,0.800000011920929,200,0.4788413345813751
66,0.9928571581840515,0.7920000553131104,0.8050000667572021,200,0.4183214604854584
67,0.9928571581840515,0.7780000567436218,0.7990000247955322,200,0.5332840085029602
68,1.0,0.7760000228881836,0.8050000667572021,200,0.4004567265510559
69,0.9928571581840515,0.7760000228881836,0.7910000085830688,200,0.4477200508117676
70,1.0,0.7780000567436218,0.7910000085830688,200,0.4992690086364746
71,1.0,0.7860000133514404,0.8030000329017639,200,0.4255653917789459
72,1.0,0.784000039100647,0.7990000247955322,200,0.4924338757991791
73,0.9928571581840515,0.784000039100647,0.812000036239624,200,0.4236718714237213
74,0.9928571581840515,0.7820000648498535,0.8100000619888306,200,0.4089388847351074
75,0.9928571581840515,0.7920000553131104,0.784000039100647,200,0.3873194456100464
76,0.9928571581840515,0.7860000133514404,0.800000011920929,200,0.4242841899394989
77,0.9928571581840515,0.7720000147819519,0.7880000472068787,200,0.4614965617656708
78,0.9928571581840515,0.7880000472068787,0.8050000667572021,200,0.46910640597343445
79,0.9928571581840515,0.7720000147819519,0.7930000424385071,200,0.47595104575157166
80,0.9928571581840515,0.7860000133514404,0.7910000085830688,200,0.44871604442596436
81,0.9928571581840515,0.7820000648498535,0.7940000295639038,200,0.44093936681747437
82,1.0,0.7820000648498535,0.8010000586509705,200,0.3921028971672058
83,0.9928571581840515,0.7740000486373901,0.796000063419342,200,0.47179490327835083
84,0.9928571581840515,0.7800000309944153,0.7990000247955322,200,0.44734063744544983
85,0.9928571581840515,0.7780000567436218,0.8020000457763672,200,0.4756501317024231
86,0.9928571581840515,0.7780000567436218,0.7990000247955322,200,0.4294797480106354
87,0.9928571581840515,0.7900000214576721,0.8080000281333923,200,0.407909095287323
88,0.9928571581840515,0.7740000486373901,0.7920000553131104,200,0.5689101815223694
89,0.9928571581840515,0.7720000147819519,0.7980000376701355,200,0.5348393321037292
90,0.9928571581840515,0.7640000581741333,0.7980000376701355,200,0.5468129515647888
