node_idx,correct_mean,correct_std,correct_count,probability_mean,probability_std,is_train_first,is_val_first,is_test_first
0,1.0,0.0,100,0.9275,0.0191,True,False,False
1,1.0,0.0,100,0.8789,0.0215,True,False,False
2,1.0,0.0,100,0.8144,0.0357,True,False,False
3,1.0,0.0,100,0.8912,0.0286,True,False,False
4,1.0,0.0,100,0.7096,0.0315,True,False,False
5,1.0,0.0,100,0.8261,0.0295,True,False,False
6,1.0,0.0,100,0.6881,0.0274,True,False,False
7,1.0,0.0,100,0.913,0.0232,True,False,False
8,1.0,0.0,100,0.7528,0.0309,True,False,False
9,1.0,0.0,100,0.9285,0.0213,True,False,False
10,1.0,0.0,100,0.8654,0.0265,True,False,False
11,1.0,0.0,100,0.4828,0.0283,True,False,False
12,1.0,0.0,100,0.996,0.0034,True,False,False
13,1.0,0.0,100,0.4853,0.0435,True,False,False
14,1.0,0.0,100,0.6839,0.0249,True,False,False
15,1.0,0.0,100,0.7085,0.0243,True,False,False
16,1.0,0.0,100,0.8978,0.0247,True,False,False
17,1.0,0.0,100,0.8823,0.0195,True,False,False
18,1.0,0.0,100,0.9777,0.0076,True,False,False
19,1.0,0.0,100,0.7254,0.0292,True,False,False
20,1.0,0.0,100,0.7837,0.0382,True,False,False
21,1.0,0.0,100,0.7242,0.0301,True,False,False
22,1.0,0.0,100,0.8385,0.0209,True,False,False
23,1.0,0.0,100,0.7434,0.036,True,False,False
24,1.0,0.0,100,0.9279,0.0185,True,False,False
25,1.0,0.0,100,0.7273,0.0259,True,False,False
26,1.0,0.0,100,0.9462,0.0142,True,False,False
27,1.0,0.0,100,0.7318,0.0311,True,False,False
28,1.0,0.0,100,0.7418,0.0258,True,False,False
29,1.0,0.0,100,0.8353,0.0275,True,False,False
30,1.0,0.0,100,0.591,0.0367,True,False,False
31,1.0,0.0,100,0.9051,0.0278,True,False,False
32,1.0,0.0,100,0.519,0.0303,True,False,False
33,1.0,0.0,100,0.8831,0.0266,True,False,False
34,1.0,0.0,100,0.599,0.0547,True,False,False
35,1.0,0.0,100,0.5257,0.0274,True,False,False
36,1.0,0.0,100,0.8916,0.0229,True,False,False
37,1.0,0.0,100,0.793,0.0478,True,False,False
38,1.0,0.0,100,0.6635,0.0244,True,False,False
39,1.0,0.0,100,0.9101,0.0177,True,False,False
40,1.0,0.0,100,0.8029,0.0257,True,False,False
41,1.0,0.0,100,0.6085,0.0337,True,False,False
42,1.0,0.0,100,0.9408,0.018,True,False,False
43,1.0,0.0,100,0.8503,0.0185,True,False,False
44,1.0,0.0,100,0.9413,0.023,True,False,False
45,1.0,0.0,100,0.6945,0.0345,True,False,False
46,1.0,0.0,100,0.982,0.0151,True,False,False
47,1.0,0.0,100,0.9435,0.0252,True,False,False
48,1.0,0.0,100,0.7132,0.0438,True,False,False
49,0.54,0.5009,100,0.3495,0.0308,True,False,False
50,1.0,0.0,100,0.6697,0.0329,True,False,False
51,1.0,0.0,100,0.7901,0.0345,True,False,False
52,1.0,0.0,100,0.9383,0.0162,True,False,False
53,1.0,0.0,100,0.8084,0.0206,True,False,False
54,1.0,0.0,100,0.7246,0.0286,True,False,False
55,1.0,0.0,100,0.5707,0.0451,True,False,False
56,1.0,0.0,100,0.8574,0.0211,True,False,False
57,0.93,0.2564,100,0.2874,0.0382,True,False,False
58,1.0,0.0,100,0.7798,0.0217,True,False,False
59,1.0,0.0,100,0.904,0.0353,True,False,False
60,1.0,0.0,100,0.5954,0.0299,True,False,False
61,1.0,0.0,100,0.5674,0.0332,True,False,False
62,1.0,0.0,100,0.5893,0.038,True,False,False
63,1.0,0.0,100,0.7865,0.0309,True,False,False
64,1.0,0.0,100,0.8265,0.021,True,False,False
65,1.0,0.0,100,0.6485,0.0435,True,False,False
66,1.0,0.0,100,0.9644,0.017,True,False,False
67,1.0,0.0,100,0.9604,0.0161,True,False,False
68,1.0,0.0,100,0.6726,0.0237,True,False,False
69,1.0,0.0,100,0.5139,0.0335,True,False,False
70,1.0,0.0,100,0.8101,0.0302,True,False,False
71,1.0,0.0,100,0.7552,0.039,True,False,False
72,1.0,0.0,100,0.74,0.0257,True,False,False
73,1.0,0.0,100,0.8477,0.0393,True,False,False
74,1.0,0.0,100,0.8187,0.0274,True,False,False
75,1.0,0.0,100,0.7793,0.0311,True,False,False
76,0.99,0.1,100,0.4175,0.0399,True,False,False
77,1.0,0.0,100,0.7125,0.0306,True,False,False
78,1.0,0.0,100,0.7798,0.032,True,False,False
79,1.0,0.0,100,0.4869,0.0293,True,False,False
80,1.0,0.0,100,0.8614,0.0204,True,False,False
81,1.0,0.0,100,0.8312,0.0235,True,False,False
82,1.0,0.0,100,0.7612,0.0263,True,False,False
83,1.0,0.0,100,0.8523,0.018,True,False,False
84,1.0,0.0,100,0.7468,0.0303,True,False,False
85,1.0,0.0,100,0.8474,0.0286,True,False,False
86,1.0,0.0,100,0.475,0.0232,True,False,False
87,1.0,0.0,100,0.834,0.0225,True,False,False
88,1.0,0.0,100,0.8475,0.058,True,False,False
89,1.0,0.0,100,0.8919,0.0231,True,False,False
90,1.0,0.0,100,0.8086,0.0249,True,False,False
91,1.0,0.0,100,0.8003,0.0226,True,False,False
92,1.0,0.0,100,0.8548,0.0243,True,False,False
93,1.0,0.0,100,0.9266,0.017,True,False,False
94,1.0,0.0,100,0.803,0.0389,True,False,False
95,1.0,0.0,100,0.9586,0.022,True,False,False
96,1.0,0.0,100,0.6403,0.0404,True,False,False
97,1.0,0.0,100,0.7992,0.0232,True,False,False
98,1.0,0.0,100,0.7797,0.0312,True,False,False
99,1.0,0.0,100,0.9734,0.0117,True,False,False
100,1.0,0.0,100,0.6097,0.0323,True,False,False
101,1.0,0.0,100,0.6144,0.0277,True,False,False
102,1.0,0.0,100,0.7506,0.0311,True,False,False
103,1.0,0.0,100,0.8303,0.0241,True,False,False
104,1.0,0.0,100,0.9115,0.0208,True,False,False
105,1.0,0.0,100,0.8285,0.0203,True,False,False
106,1.0,0.0,100,0.9578,0.0178,True,False,False
107,1.0,0.0,100,0.8768,0.0249,True,False,False
108,1.0,0.0,100,0.8506,0.0275,True,False,False
109,1.0,0.0,100,0.9474,0.0389,True,False,False
110,1.0,0.0,100,0.8346,0.034,True,False,False
111,1.0,0.0,100,0.979,0.0159,True,False,False
112,1.0,0.0,100,0.7104,0.0273,True,False,False
113,1.0,0.0,100,0.897,0.0225,True,False,False
114,1.0,0.0,100,0.8008,0.0307,True,False,False
115,1.0,0.0,100,0.3857,0.0646,True,False,False
116,1.0,0.0,100,0.8149,0.0278,True,False,False
117,1.0,0.0,100,0.912,0.0239,True,False,False
118,1.0,0.0,100,0.8066,0.0631,True,False,False
119,1.0,0.0,100,0.9208,0.0267,True,False,False
120,1.0,0.0,100,0.6674,0.0322,True,False,False
121,1.0,0.0,100,0.8363,0.0286,True,False,False
122,1.0,0.0,100,0.9192,0.015,True,False,False
123,1.0,0.0,100,0.9469,0.0147,True,False,False
124,1.0,0.0,100,0.7645,0.0248,True,False,False
125,1.0,0.0,100,0.8348,0.0262,True,False,False
126,1.0,0.0,100,0.8058,0.0236,True,False,False
127,1.0,0.0,100,0.7558,0.0292,True,False,False
128,1.0,0.0,100,0.8742,0.0277,True,False,False
129,1.0,0.0,100,0.814,0.0278,True,False,False
130,1.0,0.0,100,0.4996,0.0353,True,False,False
131,1.0,0.0,100,0.7298,0.0473,True,False,False
132,1.0,0.0,100,0.9144,0.0253,True,False,False
133,1.0,0.0,100,0.8945,0.0214,True,False,False
134,1.0,0.0,100,0.7052,0.0357,True,False,False
135,1.0,0.0,100,0.8239,0.0197,True,False,False
136,1.0,0.0,100,0.6624,0.0333,True,False,False
137,1.0,0.0,100,0.9491,0.0129,True,False,False
138,1.0,0.0,100,0.5869,0.0401,True,False,False
139,1.0,0.0,100,0.9043,0.0173,True,False,False
140,1.0,0.0,100,0.4903,0.0448,False,True,False
141,0.02,0.1407,100,0.3817,0.0303,False,True,False
142,1.0,0.0,100,0.82,0.0222,False,True,False
143,1.0,0.0,100,0.6012,0.0305,False,True,False
144,1.0,0.0,100,0.717,0.0342,False,True,False
145,1.0,0.0,100,0.5773,0.076,False,True,False
146,1.0,0.0,100,0.4237,0.0361,False,True,False
147,0.07,0.2564,100,0.23,0.0247,False,True,False
148,1.0,0.0,100,0.7045,0.0494,False,True,False
149,1.0,0.0,100,0.4579,0.0303,False,True,False
150,1.0,0.0,100,0.4375,0.0249,False,True,False
151,1.0,0.0,100,0.5651,0.0332,False,True,False
152,1.0,0.0,100,0.7512,0.0257,False,True,False
153,1.0,0.0,100,0.7859,0.0225,False,True,False
154,1.0,0.0,100,0.8245,0.0943,False,True,False
155,1.0,0.0,100,0.7856,0.0696,False,True,False
156,1.0,0.0,100,0.8059,0.0547,False,True,False
157,1.0,0.0,100,0.5334,0.0254,False,True,False
158,1.0,0.0,100,0.4825,0.0267,False,True,False
159,1.0,0.0,100,0.4842,0.036,False,True,False
160,1.0,0.0,100,0.3867,0.0381,False,True,False
161,0.03,0.1714,100,0.3611,0.0813,False,True,False
162,0.14,0.3487,100,0.3001,0.0212,False,True,False
163,1.0,0.0,100,0.7125,0.0432,False,True,False
164,0.13,0.338,100,0.2248,0.0246,False,True,False
165,1.0,0.0,100,0.6882,0.0257,False,True,False
166,0.94,0.2387,100,0.2328,0.0201,False,True,False
167,0.03,0.1714,100,0.3114,0.031,False,True,False
168,0.02,0.1407,100,0.2971,0.0256,False,True,False
169,1.0,0.0,100,0.4689,0.0379,False,True,False
170,1.0,0.0,100,0.6853,0.0328,False,True,False
171,1.0,0.0,100,0.4646,0.0319,False,True,False
172,0.0,0.0,100,0.6683,0.029,False,True,False
173,1.0,0.0,100,0.8183,0.0286,False,True,False
174,1.0,0.0,100,0.7044,0.0342,False,True,False
175,1.0,0.0,100,0.8694,0.0412,False,True,False
176,0.27,0.4462,100,0.2839,0.028,False,True,False
177,1.0,0.0,100,0.5303,0.0337,False,True,False
178,1.0,0.0,100,0.4898,0.0488,False,True,False
179,1.0,0.0,100,0.3285,0.0232,False,True,False
180,1.0,0.0,100,0.683,0.0615,False,True,False
181,1.0,0.0,100,0.5487,0.0287,False,True,False
182,1.0,0.0,100,0.9037,0.0252,False,True,False
183,1.0,0.0,100,0.8511,0.0292,False,True,False
184,0.0,0.0,100,0.725,0.0637,False,True,False
185,0.99,0.1,100,0.385,0.0514,False,True,False
186,0.02,0.1407,100,0.4906,0.0557,False,True,False
187,1.0,0.0,100,0.4304,0.061,False,True,False
188,1.0,0.0,100,0.6512,0.0285,False,True,False
189,1.0,0.0,100,0.715,0.0317,False,True,False
190,1.0,0.0,100,0.8916,0.0449,False,True,False
191,0.0,0.0,100,0.2834,0.0231,False,True,False
192,0.0,0.0,100,0.2535,0.0316,False,True,False
193,1.0,0.0,100,0.847,0.0259,False,True,False
194,1.0,0.0,100,0.8727,0.0312,False,True,False
195,1.0,0.0,100,0.6145,0.0335,False,True,False
196,1.0,0.0,100,0.6619,0.0265,False,True,False
197,1.0,0.0,100,0.4576,0.0351,False,True,False
198,1.0,0.0,100,0.6033,0.0481,False,True,False
199,1.0,0.0,100,0.3797,0.0404,False,True,False
200,0.99,0.1,100,0.3797,0.0408,False,True,False
201,1.0,0.0,100,0.7853,0.0319,False,True,False
202,1.0,0.0,100,0.8379,0.0572,False,True,False
203,1.0,0.0,100,0.4713,0.0478,False,True,False
204,0.59,0.4943,100,0.2849,0.0406,False,True,False
205,0.99,0.1,100,0.3088,0.0451,False,True,False
206,1.0,0.0,100,0.6976,0.029,False,True,False
207,1.0,0.0,100,0.4898,0.0488,False,True,False
208,0.18,0.3861,100,0.4315,0.0785,False,True,False
209,0.36,0.4824,100,0.2981,0.0383,False,True,False
210,0.38,0.4878,100,0.354,0.0405,False,True,False
211,1.0,0.0,100,0.6024,0.0446,False,True,False
212,1.0,0.0,100,0.2924,0.0268,False,True,False
213,1.0,0.0,100,0.6941,0.0347,False,True,False
214,0.99,0.1,100,0.3347,0.0414,False,True,False
215,0.99,0.1,100,0.3737,0.0338,False,True,False
216,1.0,0.0,100,0.4017,0.046,False,True,False
217,1.0,0.0,100,0.834,0.026,False,True,False
218,0.96,0.1969,100,0.5973,0.0908,False,True,False
219,1.0,0.0,100,0.3831,0.0328,False,True,False
220,1.0,0.0,100,0.6001,0.0505,False,True,False
221,0.98,0.1407,100,0.4404,0.06,False,True,False
222,0.03,0.1714,100,0.7672,0.16,False,True,False
223,1.0,0.0,100,0.5484,0.0303,False,True,False
224,0.0,0.0,100,0.3895,0.0438,False,True,False
225,0.0,0.0,100,0.3143,0.043,False,True,False
226,0.97,0.1714,100,0.3596,0.0592,False,True,False
227,1.0,0.0,100,0.7188,0.0361,False,True,False
