run,train_accuracy,val_accuracy,test_accuracy,epochs_trained,final_loss
0,0.5457785129547119,0.28988486528396606,0.2861842215061188,500,1.226489782333374
1,0.5455043911933899,0.2878289520740509,0.2855263352394104,500,1.218682050704956
2,0.5476973652839661,0.2902960479259491,0.2855263352394104,500,1.2170387506484985
3,0.5476973652839661,0.28700658679008484,0.29144737124443054,500,1.2188401222229004
4,0.547423243522644,0.28824013471603394,0.28486841917037964,500,1.2154641151428223
5,0.5496162176132202,0.2890625,0.2855263352394104,500,1.2143772840499878
6,0.5427631735801697,0.29481908679008484,0.2855263352394104,500,1.2249354124069214
7,0.5438596606254578,0.28741776943206787,0.2861842215061188,500,1.2179598808288574
8,0.546875,0.2902960479259491,0.2875000238418579,500,1.221164584159851
9,0.5427631735801697,0.28947368264198303,0.28486841917037964,500,1.2208764553070068
10,0.5408443212509155,0.2915295958518982,0.2921052873134613,500,1.2195643186569214
11,0.5476973652839661,0.2919407784938812,0.28026315569877625,500,1.2204645872116089
12,0.5482456088066101,0.2919407784938812,0.29144737124443054,500,1.212533950805664
13,0.5452302694320679,0.29235196113586426,0.28486841917037964,500,1.2220125198364258
14,0.5482456088066101,0.2878289520740509,0.2855263352394104,500,1.2127315998077393
15,0.5449561476707458,0.28824013471603394,0.28947368264198303,500,1.2187572717666626
16,0.5433114171028137,0.2890625,0.2875000238418579,500,1.221854329109192
17,0.5504385828971863,0.28988486528396606,0.28486841917037964,500,1.2174021005630493
18,0.5455043911933899,0.2919407784938812,0.28486841917037964,500,1.218935251235962
19,0.5493420958518982,0.2939967215061188,0.28421053290367126,500,1.2155296802520752
20,0.546600878238678,0.2939967215061188,0.29078948497772217,500,1.2234675884246826
21,0.5449561476707458,0.28865131735801697,0.28684210777282715,500,1.2201498746871948
22,0.547423243522644,0.28947368264198303,0.2927631735801697,500,1.2141035795211792
23,0.5413925647735596,0.29111841320991516,0.2835526466369629,500,1.2194346189498901
24,0.546600878238678,0.2944079041481018,0.28684210777282715,500,1.2224482297897339
25,0.547149121761322,0.28988486528396606,0.2875000238418579,500,1.2132495641708374
26,0.5419408082962036,0.28988486528396606,0.280921071767807,500,1.2128612995147705
27,0.5438596606254578,0.2919407784938812,0.28223684430122375,500,1.218563199043274
28,0.546600878238678,0.2902960479259491,0.28223684430122375,500,1.2197941541671753
29,0.546875,0.28577303886413574,0.2881579101085663,500,1.2234821319580078
30,0.546875,0.28824013471603394,0.28486841917037964,500,1.2105474472045898
31,0.5479714870452881,0.2915295958518982,0.2828947603702545,500,1.2224143743515015
32,0.5452302694320679,0.2919407784938812,0.29144737124443054,500,1.221471905708313
33,0.5493420958518982,0.2902960479259491,0.2855263352394104,500,1.209563970565796
34,0.5509868264198303,0.2853618562221527,0.2855263352394104,500,1.2157117128372192
35,0.5446820259094238,0.28988486528396606,0.2855263352394104,500,1.2203872203826904
36,0.5482456088066101,0.2915295958518982,0.28684210777282715,500,1.2131762504577637
37,0.5460526347160339,0.2865954041481018,0.2855263352394104,500,1.212421178817749
38,0.5435855388641357,0.28741776943206787,0.28421053290367126,500,1.220245122909546
39,0.5438596606254578,0.2939967215061188,0.2835526466369629,500,1.2232766151428223
40,0.5452302694320679,0.2890625,0.2875000238418579,500,1.2203304767608643
41,0.546326756477356,0.28824013471603394,0.28223684430122375,500,1.2183555364608765
42,0.5408443212509155,0.2927631735801697,0.28684210777282715,500,1.222137689590454
43,0.5446820259094238,0.28700658679008484,0.28026315569877625,500,1.2196770906448364
44,0.5455043911933899,0.28741776943206787,0.2861842215061188,500,1.2193899154663086
45,0.5424890518188477,0.28947368264198303,0.28881579637527466,500,1.2166683673858643
46,0.5408443212509155,0.28741776943206787,0.2861842215061188,500,1.218677043914795
47,0.547149121761322,0.28741776943206787,0.2828947603702545,500,1.2209073305130005
48,0.5444079041481018,0.2890625,0.28684210777282715,500,1.2207585573196411
49,0.546600878238678,0.2927631735801697,0.2861842215061188,500,1.2195448875427246
50,0.5455043911933899,0.28824013471603394,0.2835526466369629,500,1.2184169292449951
51,0.5413925647735596,0.29235196113586426,0.2875000238418579,500,1.2205300331115723
52,0.5424890518188477,0.2939967215061188,0.2861842215061188,500,1.2260361909866333
53,0.5378289222717285,0.2939967215061188,0.28684210777282715,500,1.2240887880325317
54,0.547423243522644,0.28700658679008484,0.28947368264198303,500,1.2156981229782104
55,0.5455043911933899,0.2878289520740509,0.28947368264198303,500,1.2178795337677002
56,0.546326756477356,0.29235196113586426,0.28947368264198303,500,1.213305115699768
57,0.547149121761322,0.29235196113586426,0.2861842215061188,500,1.2167093753814697
