run,train_accuracy,val_accuracy,test_accuracy,epochs_trained,final_loss
0,0.7740147709846497,0.7171903848648071,0.7127072215080261,200,0.9714621305465698
1,0.8226600885391235,0.7818853855133057,0.7790055274963379,200,1.0019705295562744
2,0.8011083602905273,0.7726432681083679,0.7863720059394836,200,1.0079623460769653
3,0.7974137663841248,0.748613715171814,0.7532228231430054,200,0.9717676043510437
4,0.7721675038337708,0.7541589736938477,0.7182320356369019,200,1.0047413110733032
5,0.8072659969329834,0.7911275625228882,0.7808471322059631,200,0.9784191250801086
6,0.8245073556900024,0.7689464092254639,0.7753223180770874,200,0.9792534708976746
7,0.8029556274414062,0.8022181391716003,0.8047882318496704,200,1.0218948125839233
8,0.7807881832122803,0.752310574054718,0.7716390490531921,200,1.1020090579986572
9,0.7586206793785095,0.7670979499816895,0.7163904309272766,200,1.1252245903015137
10,0.8103448152542114,0.7818853855133057,0.7753223180770874,200,0.9785659909248352
11,0.7697044014930725,0.6968576908111572,0.7108655571937561,200,1.0440104007720947
12,0.817118227481842,0.7393715381622314,0.8029466271400452,200,0.9237810969352722
13,0.7549260854721069,0.7245841026306152,0.7200736999511719,200,1.1147184371948242
14,0.8115763664245605,0.7911275625228882,0.7900552749633789,200,0.9871622323989868
15,0.8128078579902649,0.7855822443962097,0.7992633581161499,200,0.9462563395500183
16,0.8035714030265808,0.780036985874176,0.7329649925231934,200,1.0228244066238403
17,0.7727832198143005,0.7190388441085815,0.7255985140800476,200,0.9794611930847168
18,0.8072659969329834,0.7560074329376221,0.7734806537628174,200,0.9274826645851135
19,0.8023399114608765,0.7781885266304016,0.7716390490531921,200,1.026344895362854
20,0.8128078579902649,0.7689464092254639,0.7753223180770874,200,0.9884874224662781
21,0.822044312953949,0.776340126991272,0.7697974443435669,200,0.9233685731887817
22,0.8011083602905273,0.748613715171814,0.7384898662567139,200,0.9932587742805481
23,0.7949507236480713,0.7560074329376221,0.7329649925231934,200,1.0602961778640747
24,0.7321428656578064,0.7134935259819031,0.6850829124450684,200,1.1656112670898438
25,0.7980295419692993,0.7393715381622314,0.7440147399902344,200,1.0222455263137817
26,0.7444581389427185,0.7282809615135193,0.6961326003074646,200,1.1293374300003052
27,0.8128078579902649,0.7578558325767517,0.7311233878135681,200,1.0315032005310059
28,0.8257389068603516,0.7781885266304016,0.8011049628257751,200,0.9418666362762451
29,0.8023399114608765,0.752310574054718,0.7753223180770874,200,1.043261170387268
30,0.7801724076271057,0.7985212802886963,0.7734806537628174,200,1.0809170007705688
31,0.8368226289749146,0.7966728210449219,0.7808471322059631,200,0.9955502152442932
32,0.767241358757019,0.7005545496940613,0.7348066568374634,200,1.0491211414337158
33,0.7370689511299133,0.7042514085769653,0.7458563446998596,200,1.161496639251709
34,0.839285671710968,0.7892791032791138,0.7771639227867126,200,0.9284811019897461
35,0.7493842244148254,0.7541589736938477,0.7384898662567139,200,1.0686463117599487
